disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
2004,,,,,,,,,,,919314ce0e7fdd97e9431fca09de83b53153d3c8,2023-03-18T13:22:12.883Z,3010bd16-8532-4e07-9d61-3ba76fb97a2e
2005,,,,,,,,,,,464b07fe1a97d72c2647a4706d4da3ead25466c2,2023-03-18T13:22:12.883Z,e1da503d-5b28-4c19-8f26-99f92570031a
2006,,,,,,,,,,,1adeb2ba9472315753093b5fe8623c77a0899143,2023-03-18T13:22:12.883Z,98e6f08c-f120-4551-92db-fd7a40d9e34f
2007,,,,,,,,,,,cdff557c3a1134eb36118bfffad0bd765de319f6,2023-03-18T13:22:12.883Z,abd4f259-7941-402f-a943-2fcfd0b9acf4
2008,,,,,,,,,,,2702a553dc89a9c632b67b9e0e10a215d9dd2fb8,2023-03-18T13:22:12.883Z,0685784e-a120-4bcf-b833-21e22b583857
2009,,,,,,,,,,,e7e77c23e17c51a926b013d961a1cd4cd08cf71f,2023-03-18T13:22:12.883Z,8bd57fa1-c5f9-4899-9650-00390d70504e
2010,,,,,,,,,,,28c1d50903580fe3aa30a9507a31cc1922164cea,2023-03-18T13:22:12.883Z,c1518a26-94f8-43a0-ae23-3d3daf8eaefa
2011,,,,,,,,,,,988d0e09773123fc5a7d5636af39f30d029adea8,2023-03-18T13:22:12.883Z,2aa005ba-5084-410b-b48a-f3353d249eb5
2012,,,,,,,,,,,6d767b939c5fcf0511e4206f2878dd4621d7c76c,2023-03-18T13:22:12.883Z,141873b3-0335-4e47-92df-8b430b99d5ea
2013,,,,,,,,,,,4945ee4176d96754ce5778b0c0fb09cf7b6d4066,2023-03-18T13:22:12.883Z,4abb8d2b-5247-405c-a997-d59b0f9f4d6e
2014,,,,,,,,,,,bed7631ac282a7d2ec5fda7c8af8f7894b441296,2023-03-18T13:22:12.883Z,5a3376fb-9d89-4e76-82f8-ae8bc5186efd
2015,,,,,,,,,,,ef0e95d978d4f4f7a7142dea6ae25e13d9caa9a3,2023-03-18T13:22:12.883Z,92b1f954-3a10-49b9-b2f0-c70ce2398b6a
2016,,,,,,,,,,,6487e40e672962263bb1b9af33cb3e7530f39093,2023-03-18T13:22:12.883Z,ab38a757-3896-4df7-85e7-360aa5cb073e
1990,,,,,3548610.44,2458366.46,948474.24,2023-10-05T00:00:00.000Z,,147565,d930734794e47dde43096ef76b3a745c25ba8d04,2023-10-05T03:42:25.243Z,0a92908a-b965-4d59-9c22-0b48ea045f57
2119,,,,,90917.25,90917.25,,2023-10-05T00:00:00.000Z,,,b29e79b5467d4a2206bc004bcf49085a0d39f920,2023-10-05T06:03:23.698Z,40485a98-d0b0-46d3-9a36-8f8b9a72a9a4
2017,,,,,,,,,,,62deba5da51782011cf706cc9db07e0da482385c,2023-03-18T13:22:12.883Z,649cb265-75c8-4407-9f77-3108b3167c67
2018,,,,,,,,,,,4517020921a5a4d56dd47a645f8daba5785704f1,2023-03-18T13:22:12.883Z,086189fc-686a-4cae-a2f9-46a3790caf3d
2019,,,,,,,,,,,9b40d53dc449481fe56534c5a7b8e111fa528884,2023-03-18T13:22:12.883Z,193f7a44-0e77-4c0c-8550-1e6a545f6aa8
2020,,,,,,,,,,,48e909257275f8d7060f315f27bc1f39f294911c,2023-03-18T13:22:12.883Z,61d700b6-4895-4ce0-a17a-3be24cfa9d60
2021,,,,,,,,,,,eb28cc18151eced2f16964acc2bb3b25f7af7fcb,2023-03-18T13:22:12.883Z,5722520a-1c4d-4d11-a44d-20b7b040719c
2022,,,,,,,,,,,a1ffb08fdf3596a53b31dc087d999dbcb5dfb3c8,2023-03-18T13:22:12.883Z,3e298b49-4799-4735-a728-724a555d832d
2023,,,,,,,,,,,4127b1300b1f04a594766bc1b0c8302f420c18a6,2023-03-18T13:22:12.883Z,9b897129-5600-412b-88c0-7a7cb8e37c7a
2024,,,,,,,,,,,07229fb78923fde95fe2be64f1edb634e540bd67,2023-03-18T13:22:12.883Z,55e37606-ffcf-42eb-b552-941c797c7438
2025,,,,,,,,,,,f308308bca22ec99f93826a10073ebf792308fd8,2023-03-18T13:22:12.883Z,217af54f-5b12-4cc6-af26-43fe4c066a20
2026,,,,,,,,,,,eb94300a41ec9bdf7bd20c9523fb50e10d2d0729,2023-03-18T13:22:12.883Z,3dc1284c-9ede-4c1a-ab06-169d644caea0
2027,,,,,,,,,,,35a02cd71b21580b9c98f78256619b29a8f49766,2023-03-18T13:22:12.883Z,2b684c62-508b-4dd8-9171-f4ee9d64cfdb
2028,,,,,,,,,,,2b62357acfd2e04882a4d225a9ebd41f42b5cdac,2023-03-18T13:22:12.883Z,97468b67-f8d6-4208-832e-391123437d53
2029,,,,,,,,,,,ca121609ee139894c3173ab6506f58311d58b7cb,2023-03-18T13:22:12.883Z,ac31e054-ad56-49c2-873b-fcd825a8fe2d
2030,,,,,,,,,,,e0059083645d648b976ea5f0940929a76b806b67,2023-03-18T13:22:12.883Z,421fba0b-4df2-4c3b-8dff-4414cc00cc25
2031,,,,,,,,,,,229fff0a8eda15de5b2718114aed827a5675c440,2023-03-18T13:22:12.883Z,62a3bc8e-73d1-433b-b75c-715908ca81ef
2032,,,,,,,,,,,d55f0cf479f331b751da0007cc93adcb1e83bec8,2023-03-18T13:22:12.883Z,36a04f17-caa4-4f48-b3c1-ddcea98ef6b9
2033,,,,,,,,,,,c6dc46dcdba9a2ca81d509a1f82dcc0558265c85,2023-03-18T13:22:12.883Z,a42d6ef0-8bae-47c2-b933-7d34a9ebf6e1
2034,,,,,,,,,,,9ae5ca5a3dda268bed28c3f4008abd86dad9f4a3,2023-03-18T13:22:12.883Z,500ed286-9455-498a-bd62-5a354d5dcf03
2035,,,,,,,,,,,0bf05ca6dc7a9f2de29e7bf1555f985b98f709f5,2023-03-18T13:22:12.883Z,48416728-26c6-4b57-bdb0-b4345e9ec630
2036,,,,,,,,,,,089e85e80b9efb5c8d48e4decd292e73e7259565,2023-03-18T13:22:12.883Z,864940c1-ea1a-47fa-99dc-7ef038ac8412
2037,,,,,,,,,,,3d5eb37a44ebf0591d04fac6a067137ae7debf6c,2023-03-18T13:22:12.883Z,4b0c797c-d485-451c-b864-7b4c06edea28
2038,,,,,,,,,,,a26dba3ede407d90efd7bdee1da5b56cf8619701,2023-03-18T13:22:12.883Z,ce52f5ea-0be0-4c0f-b67a-7c748f561ba4
2039,,,,,,,,,,,ab88398c680c7f9e0d4183963108ac3909d030b3,2023-03-18T13:22:12.883Z,0cce9d96-07e2-43b1-b23e-e51f72df0b5f
2040,,,,,,,,,,,d45b5c89f54175894bcb7690d7d2fac8e138d7c7,2023-03-18T13:22:12.883Z,b4b07ec2-f4d4-4ad1-a336-72dfdc80d9c3
2041,,,,,,,,,,,4ff422f6c8b9661611173eeae35cf59e25c1bbd6,2023-03-18T13:22:12.883Z,289f9b73-4930-46dc-9ce6-74425963c4cb
1855,7130,17693443.86,12307674.68,5385769.18,5883928.99,691116.89,4513565.65,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,4072594,7a18de869265765b5f0d0ddd321dcb453a2c6568,2023-10-05T05:42:48.731Z,f0e3592d-bf38-4797-8fb7-09e84c5787ca
2043,,,,,,,,,,,31a16ae739bc08374b404a45e0fbff833f62973d,2023-03-18T13:22:12.883Z,7b269797-64fc-45e9-a147-9a218f269482
1992,,,,,1756346.8,900587.41,658196.23,2023-10-05T00:00:00.000Z,,306106.24,43e408cd6a8a1b07c43b60fe6e6a5d0970e3274a,2023-10-05T03:42:25.243Z,36609c82-2b9d-4350-ad0b-3a8bd12be1ea
2045,,,,,,,,,,,b8d817dea367333b272f3a3b2dac1d2586f2b194,2023-03-18T13:22:12.883Z,f75831ca-748d-4b74-bc76-d5918b9b46bb
2046,,,,,,,,,,,1c03db7699289f1a01c865616d57570087a178f2,2023-03-18T13:22:12.883Z,614c2faa-b3a0-4812-b745-6be345af09bb
2047,,,,,,,,,,,cb044f99b87b50e9c3d34ea0bbfaeac3895f1a7d,2023-03-18T13:22:12.883Z,b178888a-aea4-4f48-9801-9bb6f8cc556a
2048,,,,,,,,,,,ee104ee580d5cb7310bb01d7403ed21a5c4a49f5,2023-03-18T13:22:12.883Z,c108d5e0-ddcf-4d08-b093-9bf1054cb80e
2049,,,,,,,,,,,94f574d726c5c16d4dc34fc04cf74cbeca47377c,2023-03-18T13:22:12.883Z,bf9c28bc-33ee-4d7e-ac86-b4677a42f880
2050,,,,,,,,,,,bdcab90f244b91eacfecdccc30d5d083ce29e589,2023-03-18T13:22:12.883Z,6cf8f0a3-9dc3-498f-9965-83fce4f77c68
2051,,,,,,,,,,,ce57672afda674b48164fdace92e84e625310d5f,2023-03-18T13:22:12.883Z,b1c6ecdc-2aab-4bac-955a-135318aa350f
2052,,,,,,,,,,,70225301d45bdcb7c88d2b39fedfd77fe27e6950,2023-03-18T13:22:12.883Z,2bee00fd-1bef-495b-a53f-c875f5321cfa
2053,,,,,,,,,,,d3523b553a4249190125ada7b7323235db43b8f3,2023-03-18T13:22:12.883Z,d70668c4-a2a9-48d5-be12-1a2c962699a6
2054,,,,,,,,,,,e7ccfe7bbc41c7c1c063642b29e7b25a1c856903,2023-03-18T13:22:12.883Z,03ee2769-179e-4db6-bff4-1c794e7ff7aa
2055,,,,,,,,,,,3c936f7079c4be765f4496af9f3dc4f1a75cb2fc,2023-03-18T13:22:12.883Z,23b3031b-ea00-43c5-9848-511aaca13d4a
2056,,,,,,,,,,,0d970b7ccadf92a9c0bb1c4ee069f96caf0fc00a,2023-03-18T13:22:12.883Z,43378ff9-aff1-4b8e-b7a4-f667a733be0f
2057,,,,,,,,,,,20d17b6e044025ed68c80a74cd72bf88b9e78855,2023-03-18T13:22:12.883Z,a639c924-e9f4-4588-aaee-171cab7bb2fd
2058,,,,,,,,,,,134fb5ab1ef84187f391a2eee7b3b4acd7b3bc36,2023-03-18T13:22:12.883Z,f105419b-8a52-4543-9d81-34977e6c7215
2059,,,,,,,,,,,99f019bd8e80858e81fd9fdb0a8ee32d02144a29,2023-03-18T13:22:12.883Z,247dca0d-83cf-43c3-b412-92623e159a1d
2060,,,,,,,,,,,52c60252eadf2789a9a7e07f2a7784b3d24ce176,2023-03-18T13:22:12.883Z,182a834f-5af3-43c8-b947-b406bc98ad88
2061,,,,,,,,,,,0eba17bf11ccaa3d0b11a11844e3e24db803a792,2023-03-18T13:22:12.883Z,f3ae0edf-2b74-4185-b682-0a73625e0b02
2062,,,,,,,,,,,fcc91a0f1f059ad6bfdf11b6e57c2dff11f9aeb1,2023-03-18T13:22:12.883Z,a41724a3-9552-4acb-b7c8-4c75d3aa91da
2063,,,,,,,,,,,e163b93fa1470cbb19c43b5490c75087e699a37c,2023-03-18T13:22:12.883Z,3e2dcf01-5fa8-450b-9531-48e5fd4bf8f6
2064,,,,,,,,,,,b2e72132a0ac08bb325cab7cf531a7d47b1188a1,2023-03-18T13:22:12.883Z,48a0dc09-2a58-4c2c-9ac7-a09e5e1dc6f0
2065,,,,,,,,,,,6c098e5e222f36ec906412c2e09a7f517993cda3,2023-03-18T13:22:12.883Z,b9c56406-1795-4697-a22e-389075d6987a
2066,,,,,,,,,,,d9752db04eae60d269519f3a681987b93ba9201b,2023-03-18T13:22:12.883Z,374f8b19-98ee-47b2-bb62-568082e04b74
2067,,,,,,,,,,,ab71b4b26a70562a1789f4482446749a81b0ad19,2023-03-18T13:22:12.883Z,5c7256dd-fc1c-4d54-8c35-322af9dea22e
2068,,,,,,,,,,,c8193207a5efa827281b6d8b48842c5002e6de75,2023-03-18T13:22:12.883Z,21e0ff07-b45c-4217-bb2e-5421d537d32e
2069,,,,,,,,,,,6ce1a728d506591cb9b2ff75c890b56e5c5755e0,2023-03-18T13:22:12.883Z,43dc344f-e5f3-4863-9553-8fcc1db934db
2070,,,,,,,,,,,28d31938bae85570f13d863f095e04c8c99c53b3,2023-03-18T13:22:12.883Z,8a0bca06-6633-4976-bbce-c43270f72a07
1993,,,,,35684182.87,2257934.92,32495422.95,2023-10-05T00:00:00.000Z,,4693006,823fc7e3ad0b9645c15bc97d258678111fe03db7,2023-10-05T03:42:25.243Z,88416430-510e-4a4f-b94d-727304fe6078
2072,,,,,,,,,,,16a467fd984f0769fd47914e05f9deaa52074299,2023-03-18T13:22:12.883Z,243090c5-bc3c-4cb5-b48c-120ca8a10acc
4703,,,,,,,,,,0,b0bbf41e2b43de27aeb247857eb12ebfb1933a46,2023-04-11T23:03:00.808Z,55f0ab02-3492-4703-b850-4ff1ac91c1a5
1857,927,4626437.19,4297309.99,329127.2,41582963.17,5359964.73,32175398.55,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,1007258,dc43de76303bb218d0d9128827c7a0fe507acf84,2023-10-05T05:42:48.731Z,b2a25e0b-368d-430e-8407-df941d980088
1858,13331,58951222.09,51103383.71,7847838.38,78188645.56,7457302.56,69678333.25,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,27764486,505c5a331f9018f76c75cc181e944330c82c74d5,2023-10-05T05:42:48.731Z,f9ffc4c8-8bfe-40fe-972d-3025a00976e6
1859,4429,22780503.01,18259342,4521161.01,94144289.11,33272376.92,58867918.92,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,9822639.74,20a94945b8288cdc125e02b37b1eada83c701916,2023-10-05T05:42:48.731Z,9ff85d36-09dc-4a54-9b1e-5bdf3e92ce04
2077,,,,,,,,,,,81a9c3317f718146c9c65918f675585b8f5634df,2023-03-18T13:22:12.883Z,ff5e382c-9d49-4927-8ac6-19cba1759f17
2078,,,,,,,,,,,635cd7f402bc66f72c099c4db6dfeae29cb281b5,2023-03-18T13:22:12.883Z,83e73bde-b90d-482e-b81b-d4bf15384373
2079,,,,,,,,,,,79fd4cfc523e26d77a936771918bc750287edfa3,2023-03-18T13:22:12.883Z,62759a4c-98fc-4313-a29e-3c8a74fc0866
1997,,,,,13570671.84,3268242.01,9830601.68,2023-10-05T00:00:00.000Z,,1807320,a275c29c3dc4b36401adb0b071e29e1712c54c96,2023-10-05T03:42:25.243Z,c87f396a-c38f-4e6e-8d9a-ad4e803f4c69
1893,1115,4373420.87,4052960.37,320460.5,5802632.98,685746.08,5090363.81,2023-10-05T00:00:00.000Z,2023-10-05T00:00:00.000Z,1057567,0da41ad511142845083876b0640f01c92acf304d,2023-10-05T05:42:48.731Z,a3283702-fe17-4a5b-8167-d18c2cd7857c
1999,,,,,52813413.07,49125112.11,2973445.78,2023-10-05T00:00:00.000Z,,11629211.82,daad34efc8954a8b84ac0252bf370d8076d098c9,2023-10-05T03:42:25.243Z,786a1cc9-a434-4cf7-87b9-4fdc5682f8dc
2251,,,,,1287229.08,1233867.6,53361.48,2023-10-05T00:00:00.000Z,,,5c7f50b4f4bcf63f0d1652acd9ae958b6237f12f,2023-10-05T03:42:25.243Z,a2c4d219-6a87-4b2b-9a00-f5614fcc6f31
2252,,,,,993223,993223,,2023-10-05T00:00:00.000Z,,,6682a25a9e3d7155975f3d7b8b485feea69f4fac,2023-10-05T03:42:25.243Z,3f7efeeb-f6d9-4faa-9304-702a626cc777
2253,,,,,579368.3,579368.3,,2023-10-05T00:00:00.000Z,,,22b2256c5836d8289da8182b4b445995898a143b,2023-10-05T03:42:25.243Z,3b83e450-13c6-4d9b-854f-5200936c1525
2254,,,,,1273616.4,1273616.4,,2023-10-05T00:00:00.000Z,,,82d610bb0e84671eb7734ff6490395d1dfabad65,2023-10-05T03:42:25.243Z,d67cb513-0cda-4d96-aa1d-945f58e61180
2255,,,,,193692.1,193692.1,,2023-10-05T00:00:00.000Z,,,261cff2a9841d52ea9e593c5c2eb60929e8511a9,2023-10-05T03:42:25.243Z,a8c1b938-46f4-4155-9d9f-af719a3437bf
2256,,,,,472703,472703,,2023-10-05T00:00:00.000Z,,,ab2366a9b2fec92a62a4ad115c7c1c0c0c665286,2023-10-05T03:42:25.243Z,247a9b9d-df1e-43a1-adb0-c2b03d9b70d8
2257,,,,,71617,71617,,2023-10-05T00:00:00.000Z,,,94e493fe3aab68487de589bd8f0050bd85591145,2023-10-05T03:42:25.243Z,d5c88f14-02ef-4fed-81bc-70bab1ff435b
2258,,,,,1513182.3,1513182.3,,2023-10-05T00:00:00.000Z,,,9ed3d7070aaf8656dad08ce7361eaf07a6525c51,2023-10-05T03:42:25.243Z,3942356e-3f32-445b-b92b-371a1ea68416
2093,,,,,,,,,,,d6c9cc111bda7c6b280e22a1fd4c74e6e025a3ad,2023-03-18T13:22:12.883Z,ced35b85-c3c9-46cf-88d0-c060cb5085a7
2259,,,,,405179.6,405179.6,,2023-10-05T00:00:00.000Z,,,48827666fa9b749ee059ac32b7b9054631fef71e,2023-10-05T03:42:25.243Z,69b92ebb-9f3a-4e5b-b793-b54c052328ee
2260,,,,,245553.7,245553.7,,2023-10-05T00:00:00.000Z,,,5f5a30608ac50cae6897ccfe4646ba80d22a00ae,2023-10-05T03:42:25.243Z,70d5f86c-14ba-42ac-a07e-80c24553b5db
2261,,,,,685887.95,685887.95,,2023-10-05T00:00:00.000Z,,,3b2b88850fefc353376096da5aa3c539ed8c933d,2023-10-05T03:42:25.243Z,3690a4c7-c22d-4c91-a3df-1aa8beb6576a
2262,,,,,298379.9,298379.9,,2023-10-05T00:00:00.000Z,,,a352b369963cbc8dd33fed3c144835d23e85f5dc,2023-10-05T03:42:25.243Z,78875da9-5a80-4a05-8feb-89b603c5ba11
2265,,,,,71328.85,71328.85,,2023-10-05T00:00:00.000Z,,,e351b79906fbc3f666401fc81799493c74f0d4a7,2023-10-05T03:42:25.243Z,cb88d4a7-3d4b-4dda-a1a7-08c35769d74c
2266,,,,,406510.13,406510.13,,2023-10-05T00:00:00.000Z,,,e292d96d73a7fade3268fa18b8feadb53195b5e0,2023-10-05T03:42:25.243Z,de7667a1-6e65-4908-9106-ee3542a01b11
2100,,,,,,,,,,,401c5662186830e4594aef1bd9e8faa2d57c0baf,2023-03-18T13:22:12.883Z,32b50279-9a0b-46eb-932c-002fae28d0cc
2101,,,,,,,,,,,0d6facb55fabd7dba97e2bcab16167f5ac4f011b,2023-03-18T13:22:12.883Z,65cf7d7f-3ee2-4bf7-bb19-bc1bb3e69f5d
2269,,,,,728217.43,728217.43,,2023-10-05T00:00:00.000Z,,,f1de159bfc0689a5787fa75ada67f4e1621653a0,2023-10-05T03:42:25.243Z,1fb55827-5192-467e-82cc-48d940457b5f
2270,,,,,109772.6,109772.6,,2023-10-05T00:00:00.000Z,,,62e77793502ec4ff51079a29da113c65f7bb210d,2023-10-05T03:42:25.243Z,7ded77b2-de2b-4178-a616-e5d68b5b0382
2272,,,,,56133,56133,,2023-10-05T00:00:00.000Z,,,31ba0411fa5d42304cd0c15f5f00810300a111df,2023-10-05T03:42:25.243Z,fe184b7e-9005-4d93-8691-bed7598efe76
2105,,,,,,,,,,,c112e5a6f704dc9a4bcabec96e7e676ca310a242,2023-03-18T13:22:12.883Z,913d6329-4ac7-4e86-b857-e2b82d830601
2106,,,,,,,,,,,e926f5c1b60bac09cfd3b257b535591005236884,2023-03-18T13:22:12.883Z,013d01d3-1eff-40d2-9b75-5eb64e76d7af
2274,,,,,27252.68,27252.68,,2023-10-05T00:00:00.000Z,,,241947327ee6b79438379629fb59751b29365c2f,2023-10-05T03:42:25.243Z,7a5956ec-2a42-413d-9fe3-9ff48c17351b
2275,,,,,60072.88,60072.88,,2023-10-05T00:00:00.000Z,,,a155cfd70ec1cab3033d4f08780e74973b1f83f2,2023-10-05T03:42:25.243Z,8d0e82aa-d305-4bc5-8362-108e5c13b400
2282,,,,,338108.89,338108.89,,2023-10-05T00:00:00.000Z,,,15fc11876202a2052da51dc1f926110df9a812d7,2023-10-05T03:42:25.243Z,468cdb6d-025f-42c8-8d45-e1ed4788e534
2286,,,,,25820.76,25820.76,,2023-10-05T00:00:00.000Z,,,5dd5906682c6440444549260535ceab719d1b9c4,2023-10-05T03:42:25.243Z,7468c8a3-6616-4c60-bdbd-1c7f72d60834
2287,,,,,55893.18,55893.18,,2023-10-05T00:00:00.000Z,,,3a2e92144c8c9a8e1998a206dfb63c6bc53834ee,2023-10-05T03:42:25.243Z,19d74240-e774-4a1b-bca0-9b1dfccc1ecc
2288,,,,,926850.15,925935.25,,2023-10-05T00:00:00.000Z,,,b7f4b8d15a9aa1623f8ab8a92ad3a70bb43cf341,2023-10-05T03:42:25.243Z,d28570a6-668d-4587-bbc6-64351207e392
2292,,,,,132351.32,132351.32,,2023-10-05T00:00:00.000Z,,,023aa893080c4a800033bd969035aa81b9c5dddb,2023-10-05T03:42:25.243Z,1a455554-1c45-42b5-b525-e4baa621eaed
2293,,,,,80472.1,82584.27,,2023-10-05T00:00:00.000Z,,,df34547195d8b88afe2c6f3d6adccb656458f816,2023-10-05T03:42:25.243Z,13fa246a-6b3e-4cd9-a6ce-fced97af3283
2294,,,,,0,0,,2023-10-05T00:00:00.000Z,,,4e56add5eda66cec94460503b0aa6aba8a975c39,2023-10-05T03:42:25.243Z,96dfd0e3-0dc5-42f3-bb14-6dd35c0bc21a
2295,,,,,228394.61,228394.61,,2023-10-05T00:00:00.000Z,,,8d6bde2206fbe9fd7aa3a8d2873cc2d1b85ae55a,2023-10-05T03:42:25.243Z,c584bd68-cfcc-4771-bfb6-240dfaa5394c
2296,,,,,867787.28,867787.28,,2023-10-05T00:00:00.000Z,,,835ea6cf29057c6355de9a8306e2bee7f62dbce9,2023-10-05T03:42:25.243Z,9910465d-751b-4101-9370-babfcd23bc2f
2297,,,,,650087.95,650087.95,,2023-10-05T00:00:00.000Z,,,228efaf8f78f684507ae621fff2833bfa022966a,2023-10-05T03:42:25.243Z,b1d7d0ad-8746-497f-8f4d-dd207c830b6e
2298,,,,,2054763.81,1996217.54,,2023-10-05T00:00:00.000Z,,,083c5d25ed4a3875eef2c5e3af49b0703e1a6299,2023-10-05T03:42:25.243Z,e3cf1359-008b-4212-9866-f244cd015299
2299,,,,,4262388.45,4262388.45,,2023-10-05T00:00:00.000Z,,,ca667c32e675836f46d2daa1ea8c915d91144c2d,2023-10-05T03:42:25.243Z,cb5915da-1ac1-4595-9f3e-9849f85dbc0a
2300,,,,,1175444.71,1175444.71,,2023-10-05T00:00:00.000Z,,,2f97caad841ac43e8d249eab8416803fed444451,2023-10-05T03:42:25.243Z,820a3b96-bfda-4b27-ad89-feb8afb8eb30
2301,,,,,2662100.82,2662100.82,,2023-10-05T00:00:00.000Z,,,77c7009587462ce597d4f63a83947618c04be049,2023-10-05T03:42:25.243Z,fd87c472-9ae2-4c94-8013-2e0026f0f5f1
2302,,,,,556922.47,556922.47,,2023-10-05T00:00:00.000Z,,,3b0efc6aef0f0a3b5ab09c0fecd59660760dc9cb,2023-10-05T03:42:25.243Z,6ad31d68-696e-4f11-a60e-e972b223c3bb
2303,,,,,1696436.54,1696436.54,,2023-10-05T00:00:00.000Z,,,e352145d684e3982ebb8838b35f899a98130c2c8,2023-10-05T03:42:25.243Z,c9f83fc4-0e51-4e9d-ad76-bcdce9684c3c
2304,,,,,587627.7,587627.7,,2023-10-05T00:00:00.000Z,,,1ef66ecfc618b4a8c0b416c4d0d6c70d8d3191a4,2023-10-05T03:42:25.243Z,3a72087d-b018-4877-9519-b301384178f8
2305,,,,,374315.41,374315.41,,2023-10-05T00:00:00.000Z,,,22e98cb96e04311ed240ed0b084e283c8fe55899,2023-10-05T03:42:25.243Z,898778ee-3f53-4d9b-8a12-f04ba8909c61
2306,,,,,646465.83,646465.83,,2023-10-05T00:00:00.000Z,,,35c184a9f94aed8f7c71964bf50ccdd86e22e44c,2023-10-05T03:42:25.243Z,9ad6b4c7-174b-4ccb-ae1c-70fcd87d74eb
2307,,,,,263418.75,263418.75,,2023-10-05T00:00:00.000Z,,,8333a720c5c1ba8de3dfc08bc307a0dcbd463636,2023-10-05T03:42:25.243Z,f772456c-b1b8-4947-ab3e-2d511e2892ec
2308,,,,,1090377.3,1090377.3,,2023-10-05T00:00:00.000Z,,,bec3fc7af183b6d6286a76e9c1ca7fd75afe4e2d,2023-10-05T03:42:25.243Z,f79ee07e-acd5-4c51-90b6-f160cc46782f
2309,,,,,3209125.2,3209125.2,,2023-10-05T00:00:00.000Z,,,44959b523843a92366be77ec23e07b227dd69394,2023-10-05T03:42:25.243Z,1c9c61e0-0d36-4d4d-9efc-40f99c1da095
2310,,,,,261748.94,261748.94,,2023-10-05T00:00:00.000Z,,,c7c089ca284ea2151b16760a952d8c82e8dd7ff3,2023-10-05T03:42:25.243Z,255a26db-e815-4352-a955-bd0e7c9c5ecd
2313,,,,,1829514.81,1829514.81,,2023-10-05T00:00:00.000Z,,,ddc5ff4f26ac4186a79b5ed1d7d816b412cb8948,2023-10-05T03:42:25.243Z,d5e02178-9ae1-41b2-bafe-409eaf899e27
2314,,,,,23568300.14,23568300.14,,2023-10-05T00:00:00.000Z,,,4d178084eaf0fd5a19363c8b34228b7f619fd663,2023-10-05T03:42:25.243Z,b9234921-9344-475f-972d-47c104d0d960
2315,,,,,485186.01,485186.01,,2023-10-05T00:00:00.000Z,,,630ba8e0c7a8f1fbfefef7ec715385f539ff5493,2023-10-05T03:42:25.243Z,e2ff3d12-4f3b-4aa7-9883-e086054d938d
2316,,,,,21098.16,21098.16,,2023-10-05T00:00:00.000Z,,,bfa3c94fe9d39a49d297b6bff86ff985ad53249b,2023-10-05T03:42:25.243Z,40acab0c-9399-4349-91f0-f756da3608d8
2317,,,,,13633895.1,13633895.1,,2023-10-05T00:00:00.000Z,,,c1ae1a12192aab6fe3a61941afa97559b7f30380,2023-10-05T03:42:25.243Z,605cebf1-9149-44d7-9ac9-378c85cef71b
2318,,,,,138208,138208,,2023-10-05T00:00:00.000Z,,,b7112b8e5ac908146b1923b47a5fba4e0bb050d8,2023-10-05T03:42:25.243Z,06d8697e-c7c0-41e1-b17d-9d66fc6acc6d
2319,,,,,1050617.89,1050617.89,,2023-10-05T00:00:00.000Z,,,bf78b0f325d0b0e19e74644a8edfcba7907a7e84,2023-10-05T03:42:25.243Z,447c80eb-51ac-403b-a19e-4f597242a3a0
2320,,,,,5514048.11,5514048.11,,2023-10-05T00:00:00.000Z,,,5f23594732709e9c6bfa3df9f042cf3f472edd64,2023-10-05T03:42:25.243Z,4ec391e3-8094-4266-949f-7466f275394b
2321,,,,,18783,18783,,2023-10-05T00:00:00.000Z,,,d6df6b081ea0a28d4b7d22baeeb39e1762ff8808,2023-10-05T03:42:25.243Z,0d2ed0a3-3c72-4a79-a551-d7ce06aaaa01
2322,,,,,3684844.28,3684844.28,,2023-10-05T00:00:00.000Z,,,da405f9462e11246b025f4fbea15378f54ac1393,2023-10-05T03:42:25.243Z,899b7db9-ee77-410c-964b-51ee09c1b403
2323,,,,,925982.68,925982.68,,2023-10-05T00:00:00.000Z,,,084316a2740948592c9663f44e8a65527e962cd8,2023-10-05T03:42:25.243Z,ce41b39b-99e7-4f51-bbda-f2a2988eea16
2324,,,,,2496378.6,2496378.6,,2023-10-05T00:00:00.000Z,,,041b38ca2f91278da57d09d5f302a24ac6012da0,2023-10-05T03:42:25.243Z,827afc57-ef14-4dad-95f7-ea6523e0d0c6
2325,,,,,185207.38,185207.38,,2023-10-05T00:00:00.000Z,,,2936b8145c672991e7e569147ca038b955b3bc67,2023-10-05T03:42:25.243Z,d20ae1ba-07a0-4ccd-9b79-4a40f1240ede
2326,,,,,70842,70842,,2023-10-05T00:00:00.000Z,,,8c29acce50a4038ad49a40c0ba14d48d5faeec4e,2023-10-05T03:42:25.243Z,abdd164a-8768-463c-879e-03ff5d01bf1d
